id,Sentence,language,emotion
996,ᱤᱧ ᱤᱧᱟᱹᱜ ᱥᱤᱴ ᱨᱮᱭᱟᱜ ᱟᱨᱢᱨᱮᱥᱴ ᱠᱮᱴᱮᱡ ᱥᱟᱹᱦᱤᱡ ᱤᱧ  ᱥᱟᱵ ᱠᱮᱫᱟ ᱟᱨ ᱜᱚᱴᱟ  ᱯᱷᱞᱟᱭᱤᱴ ᱜᱮ ᱡᱳᱨ ᱛᱮ ᱦᱤᱞᱟᱹᱜ ᱠᱷᱟᱹᱛᱤᱨᱛᱮ ᱤᱧ ᱩᱫᱜᱟᱹᱨᱤᱧ   ᱮᱦᱚᱵ ᱮᱱᱟ ᱾,Santali,fear
6953,بہٕ چُھس بیڈ اسمبلی عملس متعلق واریاہ پریشانی محسوس کران ۔,Kashmiri,fear
2287,ᱩᱱᱤ ᱦᱚᱲᱟᱜ ᱦᱚᱲᱟᱜ ᱱᱚᱝᱠᱟᱱ ᱵᱮᱣᱦᱟᱨᱛᱮ ᱤᱧ ᱟᱹᱰᱤᱧ ᱨᱟᱹᱜᱤᱭᱮᱱᱟ ᱾ ᱤᱧ ᱫᱚ ᱩᱱᱤᱧ ᱛᱷᱟᱯᱟ ᱤᱭᱟ ᱡᱩᱫᱤ ᱩᱱᱤ ᱟᱨᱦᱚᱸ ᱠᱤᱪᱷᱩ ᱴᱤᱲᱤᱡ ᱞᱟᱹᱜᱤᱫ ᱱᱚᱝᱠᱟᱜᱮᱭ ᱵᱮᱣᱦᱟᱨᱼᱟ ᱾,Santali,anger
10029,اگر توہۍ  تہِ ژٲرَیو  یہ نہٕ نوکری ہندس امکانس تہٕ تہنزن دلچسپین سۭتۍ  ہم آہنگ آسِہ ، یہ ہیٚکہ تۄہہ مستقبلس منٛز نقصان واتنٲوِتھ،پروفیسر,Kashmiri,fear
3816,ꯁꯤꯃꯦꯇ꯭ꯔꯤ ꯑꯗꯨꯗꯒꯤ ꯁꯥꯊꯤꯕ ꯑꯀꯤꯕꯒꯤ ꯈꯣꯜꯂꯥꯎ  ꯑꯃ ꯇꯥꯔꯨꯕꯗꯒꯤ ꯑꯩ ꯆꯞ ꯌꯨꯡꯉꯒ ꯂꯩꯈꯤ ꯫,Manipuri,fear
554,مےٚ اوس نہٕ سوچمت ز تمن آسہ یہ ٹوسٹر واریاہن رنگن منٛز تہٕ ییٚلہ تمن اوس بہٕ گوس حیران۔,Kashmiri,surprise
1033,ꯑꯩ ꯌꯥꯝꯅ ꯀꯞꯄ ꯁꯤꯅꯦꯃꯥꯁꯤꯡ ꯌꯦꯡꯗꯦ ꯃꯔꯝꯗꯤ ꯃꯈꯣꯏꯅ ꯑꯩꯉꯣꯟꯗ ꯑꯋꯥꯕ ꯄꯤ ꯫,Manipuri,sad
1558,مےٚ چھ دل سٮ۪ٹھاہ تنٛگ گژھان ییٚلہ بہٕ ایمریكاہس منز  شٗرین گولہِ لاینہِ وٗچھان چھٗس ۔,Kashmiri,anger
8316,ꯑꯣꯖꯥ ꯑꯗꯨꯅ ꯑꯩꯒꯤ ꯏꯆꯥꯒꯤ ꯃꯇꯥꯡꯗ ꯂꯩꯔꯤꯕ ꯃꯤꯠꯌꯦꯡ ꯑꯗꯨꯒꯤ ꯈꯜꯂꯒ ꯑꯩꯅ ꯂꯥꯛꯀꯗꯧꯔꯤꯕ ꯃꯃꯥ ꯃꯄꯥꯒ ꯑꯣꯖꯥꯒꯒꯤ ꯎꯟꯅꯕ ꯑꯁꯤꯒꯤ ꯃꯇꯥꯡꯗ ꯆꯔꯥꯡꯅꯕ ꯐꯥꯎꯏ꯫,Manipuri,fear
7856,بہٕ چھس ناراض تکیاز ژٕ چھکھ  لوکن تھی بے جا بیان دوان تس نوس خریدارس متعلق ییٚمی سیٹھاہ کوشش کٔرِتھ زیون۔,Kashmiri,anger
3379,بہٕ  چھٗس  نار ژاپان  ز زمیندارن  ہنٛد طرفٕ حٮ۪مایت تہٕ مٗنظمیت نہٕ آسنہٕ موكھہٕ  چھےٚ موٚزوٗرن ہٕنٛز ہنٛز محنت ضایع گژھان۔,Kashmiri,anger
9367,ꯑꯣꯔꯗꯔ ꯑꯁꯤꯅ ꯑꯔꯣꯏꯕꯗ ꯑꯣꯏꯔꯛꯂꯤꯕ ꯐꯤꯕꯝ ꯑꯁꯤꯅ ꯑꯩꯉꯣꯟꯗ ꯍꯩꯅꯗꯕ ꯑꯃ ꯐꯥꯎꯍꯜꯂꯦ꯫ ꯑꯩꯍꯥꯛꯅ ꯑꯩꯍꯥꯛꯀꯤ ꯆꯥꯛꯁꯪꯗ ꯐꯥꯎꯕ ꯂꯩꯅꯤꯡꯗꯕꯒꯤ ꯐꯤꯕꯝ ꯑꯃꯗ ꯂꯩꯔꯤ ꯫,Manipuri,disgust
1861,"ꯑꯩꯅ ꯒꯣꯜ ꯀꯌꯥ ꯑꯃ ꯆꯟꯒꯗꯕꯗꯒꯤ ꯉꯥꯛꯊꯣꯛꯈꯤ ꯑꯗꯨꯃꯛꯇꯗ, ꯑꯩꯍꯥꯛꯀꯤ ꯀꯟꯅ ꯍꯣꯠꯅꯖꯕ ꯑꯗꯨ ꯃꯇꯤꯛ ꯆꯥꯕ ꯑꯣꯏꯈꯤꯗꯦ ꯑꯃꯁꯨꯡ ꯑꯇꯣꯞꯄ ꯇꯤꯝ ꯑꯗꯨꯅ ꯃꯥꯏꯄꯥꯛꯈꯤꯔꯝꯃꯤ ꯫",Manipuri,sad
5874,بہٕ چھس یوٗ کے منز موسمہٕ سۭتۍ پرٛیتھ وز پریشان گژھان ییٚتہ کانٛہہ تہ چھنہٕ ؤنتھ ہیکان ز کر لاگہ رُود,Kashmiri,surprise
10103,ꯃꯍꯩꯔꯣꯏ ꯑꯗꯨꯅ ꯃꯍꯥꯛꯀꯤ ꯏꯃꯨꯡ ꯃꯅꯨꯡ ꯑꯗꯨꯕꯨ ꯃꯍꯥꯛꯅ ꯅꯨꯡꯉꯥꯏꯍꯟꯕ ꯉꯝꯗ꯭ꯔꯦ ꯍꯥꯏꯅ ꯃꯍꯥꯛꯅ ꯌꯥꯝꯅ ꯋꯥꯈꯤ ꯫,Manipuri,sad
4416,ᱥᱟᱱᱟᱢ ᱚᱠᱛᱮ ᱟᱹᱰᱤ ᱰᱷᱮᱨ ᱵᱩᱞᱩᱝ ᱮ ᱠᱚᱭᱼᱟ ! ᱟᱢ ᱵᱟᱰᱟᱭᱟ ᱡᱮ ᱱᱚᱶᱟ ᱟᱢᱟᱜ ᱰᱟᱭᱮᱴ ᱞᱟᱹᱜᱤᱫ ᱵᱷᱟᱜᱮ ᱫᱚ ᱵᱟᱝ ᱠᱟᱱᱟ ᱪᱮᱫᱟᱜ ᱥᱮ ᱟᱢᱟᱜ ᱩᱪᱪᱚ ᱢᱟᱭᱟᱝ ᱪᱟᱯ ᱢᱮᱱᱟᱜᱼᱟ ᱾,Santali,anger
5937,ٹور بسہ منز سفر کرنہٕ سۭتۍ گوٚو مےٚ دل خراب تکیاز یہ ٲس نہٕ آرام دہ تہٕ اتھ ٲس نہٕ  زنگن کڈنچ جایی۔,Kashmiri,anger
3567,ᱚᱠᱚᱭᱦᱚ ᱱᱚᱝᱠᱟᱱ ᱚᱵᱷᱚᱫᱨᱚ ᱵᱮᱣᱦᱟᱨ ᱥᱟᱦᱟᱣ ᱵᱟᱝ ᱦᱩᱭᱩᱜ ᱛᱟᱯᱮᱭᱟ ᱟᱨ ᱜᱚᱲᱚ ᱠᱷᱚᱡ ᱚᱠᱛᱮ ᱟᱹᱲᱤᱥ ᱵᱟᱝ ᱟᱹᱭᱠᱟᱹᱣ ᱦᱩᱭᱩᱜ ᱛᱟᱯᱮᱭᱟ ᱾ ᱤᱧ ᱠᱟᱹᱢᱤᱭᱟᱹᱣᱟᱜ ᱱᱤᱨᱜᱷᱤᱱ ᱟᱨ ᱚᱵᱷᱚᱫᱨᱚ ᱵᱮᱣᱦᱟᱨ ᱞᱟᱹᱜᱤᱫ ᱜᱟᱹᱦᱤᱨ ᱥᱟᱹᱦᱤᱡ ᱤᱠᱟᱹᱧ ᱠᱷᱚᱡᱚᱜ ᱠᱟᱱᱟ ᱾,Santali,disgust
1621,ᱵᱷᱤᱰᱤᱭᱳᱼᱠᱚᱱᱯᱷᱟᱨᱮᱱᱥᱤᱝ ᱟᱵᱚᱣᱟᱜ ᱜᱷᱟᱨᱚᱸᱡᱽ ᱠᱚᱭ ᱡᱩᱢᱤᱫ ᱟᱠᱟᱫ ᱵᱚᱱᱟ ᱟᱨ ᱡᱮᱜᱮᱫ ᱨᱮᱭᱟᱜ ᱡᱟᱦᱟᱸ ᱴᱚᱴᱷᱟ ᱨᱮᱜᱮ ᱛᱟᱦᱮᱱ ᱢᱮᱥᱮ ᱡᱚᱛᱚ ᱦᱚᱲᱟᱜ ᱠᱚᱣᱟᱜ ᱢᱚᱪᱟᱨᱮ  ᱨᱟᱹᱥᱠᱟᱹ ᱞᱟᱸᱫᱟ ᱧᱮᱞᱧᱟᱢᱚᱜᱼᱟ,Santali,happy
5556,ᱤᱧ ᱤᱵᱷᱮᱱᱴ ᱪᱟᱞᱟᱣ ᱚᱠᱛᱚ ᱤᱵᱷᱮᱱᱴ ᱢᱮᱱᱮᱡᱟᱨ ᱟᱜ ᱵᱤᱱᱼᱡᱳᱜᱢᱟᱱ ᱚᱡᱮᱛᱮ ᱟᱹᱲᱤᱥ ᱞᱤᱱᱟᱹᱧ ᱡᱟᱦᱟ ᱫᱚ ᱤᱧᱟᱹᱜ ᱯᱩᱨᱟᱹ ᱚᱠᱛᱚᱭ ᱠᱷᱟᱨᱵᱟᱣ ᱞᱮᱫᱟ ᱾,Santali,anger
10410,بڑونہِ جایداد ٹیكسہٕ كِنہِ چھے٘ مے٘ سیٹھاہ مٲلی پریشانی گٲمٕژ ۔,Kashmiri,fear
11222,ꯃꯨꯝꯕꯥꯏꯗ ꯃꯐꯝ ꯑꯗꯨꯒꯤ ꯐꯦꯁꯟꯒꯤ ꯐꯤꯚꯝ ꯌꯥꯝꯅ ꯃꯇꯝꯒ ꯆꯨꯅꯕ ꯑꯃꯁꯨꯡ ꯑꯀꯦ ꯑꯃꯧꯒꯤ ꯃꯥꯑꯣꯡꯒꯤ ꯑꯣꯏ ꯫,Manipuri,happy
9123,میون نیٚچو چھنہٕ فٹ بال زیادٕ گندان مگر بہٕ چھس حیرتس  گژھان ز سہ کوتاہ علم چھ اتھ گیمِہ متعلق  ہاوان۔,Kashmiri,surprise
5208,کھُرۍ لد ٹریفک آسنہٕ کنۍ اوسس بہٕ دلہ پیٹھ منالی تام گٲڑۍ چلاونس خلاف، مگر مےٚ تھووکھ نہٕ کانہہ چارہ۔,Kashmiri,disgust
3849,ꯀꯔꯤꯒꯨꯝꯕ ꯑꯩꯅ ꯋꯥꯐꯝꯁꯤꯡ ꯑꯁꯤ ꯄꯨꯈꯠꯂꯛꯄ ꯇꯥꯔꯕꯗꯤ ꯅꯍꯥꯛꯄꯨ ꯃꯥꯡꯖꯒꯅꯤ ꯍꯥꯏꯅ ꯑꯩ ꯀꯤꯖꯩ꯫,Manipuri,fear
11856,ꯑꯩꯍꯥꯛꯀꯤ ꯇꯤꯀꯦꯠ ꯕꯨꯀꯤꯡ ꯇꯧꯕ ꯃꯇꯝꯗ ꯔꯦꯜꯋꯦꯒꯤ ꯕꯨꯀꯤꯡ ꯀ꯭ꯂꯔꯛ ꯑꯗꯨꯅ ꯑꯩꯉꯣꯟꯗ ꯇꯥꯊꯤ ꯇꯥꯑꯣꯏꯅ ꯇꯧꯔꯛꯄ ꯃꯇꯝꯗ ꯑꯩꯍꯥꯛꯅ ꯌꯥꯝꯅ ꯁꯥꯎꯅꯤꯡꯕ ꯐꯥꯎꯈꯤ꯫,Manipuri,anger
6367,کمپٔنی ہنٛدِ اعلی انتظامیہ كہِ  نیرنہٕ چہ خبرِ سۭتۍ گوٚو ملٲزِمن ہنٛد حوصلہٕ کم۔,Kashmiri,sad
9135,ᱥᱳᱯᱴᱳᱣᱟᱨ ᱜᱚᱲᱵᱚᱲ ᱤᱫᱤ ᱠᱟᱛᱮᱜ ᱞᱮᱛᱟᱲ ᱟᱹᱠᱩᱛ ᱫᱚ ᱨᱮᱜᱩᱞᱟᱨ ᱥᱤᱥᱴᱮᱢ ᱟᱯᱰᱮᱴᱼᱮ ᱩᱢᱟᱴᱟᱹᱣ ᱟᱠᱟᱫᱟ ᱾,Santali,fear
508,مے٘ كو٘ر پنٛنہ كارِ  خٲطرٕ ڈرایور انٛنٗك   فٲصلہٕ خۄش تاكہِ بہٕ ہیكہٕ دوٗر سفرن دوران آرام كرِتھ ۔,Kashmiri,happy
4393,ژٕ چھُکھ  مے زخم دِنہ   پتہ بے عزتی کران ییٚلہ ژٕ اتھ ایپس تابناک تعریف چھُکھ کران یُس نہ میانہ باپت کٲمٕے چھُ کران۔,Kashmiri,anger
4231,ꯑꯩ ꯉꯁꯤ ꯇꯤ. ꯚꯤ. ꯑꯗꯨ ꯁ꯭ꯋꯤꯆ ꯑꯣꯟ ꯇꯧꯅꯕ ꯍꯣꯠꯅꯈꯤ ꯑꯗꯨꯕꯨ ꯑꯩꯅ ꯑꯃꯨꯕ ꯁ꯭ꯀ꯭ꯔꯤꯟ ꯈꯛꯇ ꯎꯕ ꯐꯪꯉꯤ꯫,Manipuri,sad
6629,ꯃꯥꯏꯊꯤꯕꯒꯤ ꯋꯥꯈꯜ ꯑꯗꯨꯅ ꯑꯩꯉꯣꯟꯗ ꯃꯄꯨꯡꯐꯥꯅ ꯍꯩꯅꯗꯕ ꯑꯣꯏ ꯑꯃꯁꯨꯡ ꯃꯗꯨꯒꯤ ꯃꯇꯝ ꯑꯗꯨꯗꯅꯤ ꯑꯩ ꯏꯁꯥꯃꯛꯄꯨ ꯅꯨꯡꯁꯤꯖꯗꯕꯁꯤ꯫,Manipuri,disgust
10662,مےٚ چھُ فلیپکارٹ کہ طرفہٕ پننس آرڈرس پیٹھ لگاتار غلطین سۭتۍ مقابلہٕ پیوان کرُن تہٕ بہٕ کرٕ تمن نشہ خریدٲری  بنٛد۔,Kashmiri,anger
4789,یٗتھٗے گرٛزونِس دریاوس نِش واتان چھِ ،دِل چھٗ بیہ سٕتۍ تیز دوان ۔,Kashmiri,fear
574,ꯇꯥꯃꯤꯜ ꯑꯁꯤ ꯃꯥꯂꯦꯝꯗ ꯈ꯭ꯋꯥꯏꯗꯒꯤ ꯂꯤꯔꯕ ꯂꯣꯟꯅꯤ ꯍꯥꯏꯅ ꯑꯩꯉꯣꯟꯗ ꯍꯥꯏꯔꯛꯄ ꯃꯇꯝꯗ ꯌꯥꯝꯅ ꯅꯨꯡꯉꯥꯏꯕ ꯐꯥꯎꯈꯤ ꯫,Manipuri,happy
4661,کنہہ تاریک دۄہ چھ آسان ییٚلہ بہٕ سونٛچان چھس ز یہ زندگی گزارنک کیا مطلب چھ؟,Kashmiri,sad
4081,ᱤᱧ ᱡᱚᱠᱷᱚᱱ ᱵᱮᱝᱠ ᱨᱮ ᱞᱚᱠᱟᱨ ᱪᱟᱠᱟᱣ ᱤᱧ ᱪᱟᱞᱟᱣ ᱞᱮᱱᱟ ᱩᱱᱫᱚ ᱤᱧᱤᱧ ᱵᱷᱟᱵᱽᱱᱟ ᱩᱛᱟᱹᱨ ᱞᱮᱱᱟ ᱟᱨ ᱢᱤᱫ ᱴᱟᱲᱟᱝ ᱞᱟᱹᱜᱤᱫ ᱛᱮᱦᱚᱸ ᱚᱠᱚᱭ ᱦᱚᱸ ᱤᱧ ᱜᱚᱲᱚ ᱞᱟᱹᱜᱤᱫ ᱛᱮ ᱟᱴᱩᱼᱯᱟᱹᱴᱩ ᱵᱟᱠᱚ ᱩᱫᱩᱜ ᱟᱠᱟᱫᱟ ᱾,Santali,sad
5022,ꯑꯩꯍꯥꯛꯅ ꯍꯧꯖꯤꯛ ꯍꯧꯖꯤꯛꯇꯤ ꯇꯨꯡꯒꯤꯗꯃꯛ ꯇꯁꯦꯡꯅ ꯁꯦꯜ ꯇꯨꯡꯁꯤꯟꯕ ꯉꯝꯗꯕ ꯑꯁꯤꯅ ꯃꯔꯝ ꯑꯣꯏꯔꯒ ꯑꯩꯍꯥꯛ ꯇꯁꯦꯡꯅ ꯊꯋꯥꯏ ꯅꯨꯡꯉꯥꯏꯇꯦ꯫,Manipuri,sad
5303,مےٚ چھےٚ یہ موسیقی بوزنٕچ واریاہ خوشی۔ یہ چھ مےٚ ہمیشہٕ خوش مزازٕ تھاوان۔,Kashmiri,happy
6323,کٔمۍ تام چھےٚ سیٖٹہ پٮ۪ٹھ الٹی ترٛٲومٕژ تہٕ اتھ چھ تیتھ پھکھ یوان۔,Kashmiri,disgust
5300,ᱤᱧ ᱫᱚ ᱦᱟᱢᱟᱞ ᱛᱩᱞᱟᱹ ᱛᱩᱞᱤᱧ ᱵᱚᱛᱚᱨᱚᱜ ᱠᱟᱱᱟ ᱾ ᱤᱧ ᱜᱷᱟᱹᱞ ᱞᱮᱱ ᱠᱷᱟᱱ ᱪᱮᱫ ᱦᱩᱭᱩᱜᱼᱟ ?,Santali,fear
4133,"ᱵᱟᱹᱲᱤᱡ ᱥᱟᱹᱦᱤᱡ ᱥᱟᱯᱲᱟᱣ ᱟᱠᱟᱱ ᱟᱠᱷᱲᱟ ᱥᱮᱢᱞᱮᱫ ᱞᱟᱹᱜᱤᱫ ᱡᱚᱛᱚ ᱦᱚᱲ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱥᱟᱨᱦᱟᱣ ᱫᱚ ᱚᱵᱷᱟᱵᱽ ᱟᱱᱟᱜ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ, ᱠᱷᱟᱥ ᱠᱟᱨᱛᱮ ᱱᱚᱶᱟ ᱫᱚ ᱮᱛᱚᱦᱚᱵ ᱠᱷᱚᱱ ᱢᱩᱪᱟᱹᱫ ᱫᱷᱟᱹᱵᱤᱡ ᱢᱤᱫᱴᱟᱝ ᱫᱟᱹᱵ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾",Santali,disgust
8563,ᱟᱢ ᱪᱮᱫ ᱵᱟᱢ ᱵᱟᱰᱟᱭᱼᱟ ᱡᱮ ᱤᱧ ᱫᱚ ᱟᱢᱟᱜ ᱵᱮᱝᱠ ᱨᱮᱱ ᱜᱟᱦᱟᱨ ᱠᱟᱹᱱᱟᱹᱧ ? (ᱠᱟᱥᱴᱚᱢᱟᱨ),Santali,disgust
2835,"ꯀꯔꯤꯒꯨꯝꯕ ꯑꯩꯒꯤ ꯏꯆꯥꯅꯨꯄꯥꯅ ꯌꯨꯅꯤꯚꯔꯁꯤꯇꯤꯗ ꯔꯤꯁꯔꯆꯀꯤ ꯐꯝ ꯑꯃ ꯊꯤꯗ꯭ꯔꯕꯗꯤ, ꯃꯍꯥꯛꯀꯤ ꯄ꯭ꯔꯣꯐꯦꯁꯔꯁꯤꯡꯅ ꯃꯍꯥꯛꯄꯨ ꯔꯤꯐꯔꯦꯟꯁ ꯑꯃ ꯄꯤꯕ ꯉꯝꯂꯣꯏ ꯍꯥꯏꯅ ꯑꯩ ꯆꯤꯡꯅꯔꯤ꯫",Manipuri,fear
4503,موبائل فون گژھِ نہ  اکثر چارج کرُن نتہٕ گژھہ بیٹری ختم۔,Kashmiri,fear
1224,واریاہ اصٕل! مےٚ اوس نہ پے ژٕ ہیککھ یوٗتاہ رٕتۍ پٲٹھۍ تصویرٕ بنٲوتھ۔,Kashmiri,surprise
7070,"ꯃꯦꯗꯥꯝ, ꯑꯩꯈꯣꯏꯅ ꯅꯍꯥꯛꯀꯤ ꯂꯦꯞꯇꯣꯞꯀꯤ ꯁꯣꯐ꯭ꯠꯋꯦꯌꯔꯒꯤ ꯋꯥꯐꯝꯁꯤꯡ ꯑꯗꯨ ꯌꯥꯍꯟꯅꯕ ꯃꯇꯦꯡ ꯄꯥꯡꯒꯅꯤ ꯑꯗꯨꯕꯨ ꯌꯥꯔꯒꯗꯤ, ꯆꯥꯟꯕꯤꯗꯨꯅ ꯅꯍꯥꯛꯅ ꯂꯩꯕ ꯈꯣꯠꯄꯒꯤ ꯊꯕꯛ ꯑꯁꯤ ꯑꯇꯣꯞꯄ ꯃꯐꯝ ꯑꯃꯗꯒꯤ ꯇꯧꯕꯤꯒꯅꯨ꯫",Manipuri,fear
1134,میون اکاونٹ گوٚو بلاک تکیاز تمن لوٚگ پتہ ز بہٕ چھ یہ پننین دوستن سۭتۍ شیر کران۔,Kashmiri,sad
2550,ᱪᱚᱞᱚᱛ ᱪᱤᱛᱟᱹᱨ ᱨᱮ ᱯᱟᱴᱷ ᱞᱟᱹᱜᱤᱫ ᱳᱰᱤᱥᱚᱱ ᱞᱟᱹᱜᱤᱫ ᱠᱮᱢᱮᱨᱟ ᱥᱟᱢᱟᱝ ᱨᱮ ᱛᱤᱸᱜᱩᱱ ᱚᱠᱛᱚ ᱤᱧᱟᱹᱜ ᱛᱤᱼᱛᱟᱞᱠᱷᱟ ᱠᱚ ᱠᱮᱴᱮᱡ ᱞᱮᱱᱟ ᱟᱨ ᱤᱧᱟᱹᱜ ᱢᱚᱱᱮᱭ ᱡᱚᱴᱮᱫ ᱞᱮᱫᱟ ᱾,Santali,fear
11665,بہٕ گوس خوش زِ ریلوے بٗكِنگ كلركن ہٲو مے٘ ،ییلہِ  مے٘ تس پرٗژھ ، بس بٗكِنگ كاونٹرس كٗن وتھ ۔,Kashmiri,happy
6945,ᱤᱧ ᱫᱚ ᱱᱚᱰᱮᱸ ᱯᱚᱛᱚᱵ ᱨᱮᱭᱟᱜ ᱠᱷᱚᱡ ᱛᱚᱞᱟᱥ ᱦᱟᱛᱟᱣᱤᱧ ᱦᱮᱡ ᱟᱠᱟᱱᱟ ᱢᱮᱱᱠᱷᱟᱱ ᱜᱟᱭᱞᱳ ᱥᱟᱭᱞᱳ ᱟᱨ ᱱᱳᱝᱨᱟ ᱯᱚᱛᱚᱵ ᱫᱚᱠᱟᱱ ᱧᱮᱞ ᱠᱟᱛᱮᱧ ᱧᱤᱨ ᱮᱱᱟ ᱾,Santali,disgust
10715,ꯃꯦꯟꯆꯦꯁꯇꯔ ꯁꯤꯇꯤꯒꯤ ꯐꯨꯠꯕꯣꯜ ꯁꯥꯟꯅꯔꯣꯏꯁꯤꯡꯅ ꯆꯍꯤ ꯑꯃꯗ ꯇ꯭ꯔꯣꯐꯤ ꯑꯍꯨꯝ ꯐꯪꯂꯕ ꯃꯇꯨꯡꯗ ꯄꯨꯛꯅꯤꯡ ꯊꯧꯒꯠꯈꯤ꯫,Manipuri,happy
1804,مانچسٹر سٹی فٹ بال کھلٲڑۍ ٲسۍ أکس ؤرۍ یس منٛز ترے ٹرافی زیننہٕ پتہٕ پرجوش,Kashmiri,happy
9959,ᱵᱮᱝᱠ ᱠᱷᱳᱱ ᱛᱩᱞᱟᱹᱣ ᱛᱟᱭᱚᱢ ᱡᱚᱠᱷᱚᱱ ᱜᱮ ᱤᱧ ᱱᱟᱶᱟ ᱱᱟᱶᱟ ᱢᱩᱫᱨᱟ ᱱᱳᱴ ᱨᱮᱭᱟᱜ ᱥᱚᱧ ᱧᱟᱢᱟ ᱩᱱᱜᱮ ᱤᱧ ᱰᱷᱮᱨᱤᱧ ᱧᱟᱢᱟ ᱾,Santali,happy
1165,ᱤᱧ ᱦᱟᱦᱟᱲᱟᱞᱮᱱᱟ ᱡᱮ ᱤᱧᱨᱮᱱ ᱵᱚᱭᱦᱟ ᱢᱤᱥᱨᱟ ᱫᱚ ᱱᱚᱣᱟ ᱥᱟᱱᱟᱢ ᱚᱠᱛᱚ ᱫᱟᱱᱟᱝ ᱨᱮ ᱟᱞᱮᱨᱮᱱ ᱨᱩᱣᱟᱹᱜᱠᱟᱱ ᱜᱚᱼᱵᱟᱵᱟᱣᱟ ᱠᱤᱱ ᱡᱚᱛᱚᱱᱮᱫ ᱠᱤᱱᱟ ᱾ ᱫᱟᱭᱟ ᱨᱮᱱᱟᱜ ᱪᱮᱫ ᱩᱡᱟᱹᱲ ᱠᱟᱹᱢᱤ ᱾,Santali,surprise
1489,بہٕ چھٗس اندازٕ لگاوان  زِ بہٕ کرٕ ییمہِ ورۍیہِ  غیر مٗلکی ترسیلاتن  پیٹھ صرف پانژھ فی صد ٹیکس ادا,Kashmiri,happy
8659,ᱦᱤᱡᱩᱜᱠᱟᱱ ᱵᱟᱡᱮᱴ ᱨᱮᱭᱟᱜ ᱩᱪᱷᱟᱹᱱ ᱤᱫᱤᱠᱟᱛᱮ ᱵᱟᱝ ᱨᱤᱦᱤᱴ ᱫᱚ ᱤᱧᱮ ᱵᱤᱱ ᱨᱩᱠᱷᱤᱭᱟᱹ ᱟᱠᱟᱫᱤᱧᱟ ᱾,Santali,fear
3953,"ᱥᱟᱯᱲᱟᱣ ᱟᱠᱟᱱ ᱠᱟᱹᱢᱤᱦᱚᱨᱟ ᱞᱟᱹᱜᱤᱫ ᱤᱵᱷᱮᱱᱴ ᱢᱚᱱᱮᱡᱟᱨᱮ ᱧᱟᱢ ᱟᱠᱟᱫ ᱯᱚᱡᱤᱴᱤᱵᱷ ᱯᱷᱤᱰᱵᱮᱠ ᱱᱚᱣᱟ ᱠᱟᱛᱷᱟ ᱫᱚ ᱵᱟᱭ ᱫᱟᱱᱟᱝ ᱤᱫᱤ ᱟᱠᱟᱫᱟ ᱡᱮ, ᱩᱱᱤ ᱟᱭᱢᱟ ᱛᱷᱚᱠ ᱨᱮ ᱠᱟᱹᱢᱤ ᱠᱚᱨᱟᱣ ᱨᱮ ᱵᱟᱭ ᱥᱤᱜᱤᱞ ᱟᱠᱟᱱᱟ ᱾ ᱱᱚᱝᱠᱟᱱ ᱚᱥᱚᱝᱜᱚᱛᱤ ᱧᱮᱞ ᱛᱮ ᱩᱫᱟᱹᱥ ᱵᱩᱡᱩᱜᱼᱟ ᱾",Santali,anger
1856,ꯆꯦꯟꯅꯥꯏꯗ ꯍꯜꯂꯛꯄꯗ ꯌꯥꯝꯅ ꯅꯨꯡꯉꯥꯏꯔꯦ ꯫ ꯅꯍꯥꯛꯀꯤ ꯑꯣꯇꯣ ꯑꯗꯨ ꯅꯣꯔꯊ ꯆꯦꯟꯅꯥꯏꯗ ꯆꯠꯅꯕ ꯁꯦꯝ ꯁꯥꯔꯕꯔꯥ?,Manipuri,happy
8370,ᱢᱤᱣᱡᱤᱭᱟᱢ ᱨᱮᱭᱟᱜ ᱵᱮᱼᱛᱷᱟᱹᱭᱤ ᱞᱮᱠᱟᱛᱮ ᱵᱚᱱᱫᱚᱭ ᱨᱮᱭᱟᱜ ᱩᱭᱦᱟᱹᱨ ᱟᱹᱰᱤᱜᱮ ᱵᱟᱝ ᱴᱷᱤᱠ ᱠᱟᱱᱟ ᱾,Santali,fear
9324,ꯚꯥꯔꯠꯇ ꯐꯨꯠꯕꯣꯜꯒꯤ ꯃꯇꯥꯡꯗ ꯇꯨꯡꯗ ꯑꯣꯏꯔꯛꯀꯗꯕ ꯑꯁꯤꯒꯤꯗꯃꯛ ꯑꯩꯍꯥꯛ ꯇꯁꯦꯡꯅ ꯀꯤ ꯫,Manipuri,fear
